pais_codigo,pais_nome,fase,recode,arquivo_origem,caminho_origem,linhas,colunas_selecionadas,colunas
AO,Angola,81,IR,AOIR81FL.dta,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Angola\Saude_da_Mulher_IR\AOIR81DT\AOIR81FL.dta,14717,100,caseid|v001|v002|v003|v005|v006|v007|v008|v008a|v012|v013|v024|v025|v106|v190|v201|v212|v301|v302|v302a|v304_01|v304_02|v304_03|v304_04|v304_05|v304_06|v304_07|v304_08|v304_09|v304_10|v304_11|v304_12|v304_13|v304_14|v304_15|v304_16|v304_17|v304_18|v304_19|v304_20|v305_01|v305_02|v305_03|v305_04|v305_05|v305_06|v305_07|v305_08|v305_09|v305_10|v305_11|v305_12|v305_13|v305_14|v305_15|v305_16|v305_17|v305_18|v305_19|v305_20|v307_01|v307_02|v307_03|v307_04|v307_05|v307_06|v307_07|v307_08|v307_09|v307_10|v307_11|v307_12|v307_13|v307_14|v307_15|v307_16|v307_17|v307_18|v307_19|v307_20|v312|v313|m3a_1|m3b_1|m4_1|m5_1|m13_1|m14_1|m15_1|m17_1|m18_1|m19_1|m34_1|m35_1|m36_1|m38_1|m39_1|v445|v453|v457
AO,Angola,81,BR,AOBR81FL.dta,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Angola\Nascimentos_BR\AOBR81DT\AOBR81FL.dta,37767,45,caseid|bidx|v001|v002|v003|v005|bord|b0|b1|b2|b3|b4|b5|b6|b7|b8|b9|b10|b11|b12|b13|b15|b16|b17|b18|b19|b20|b21|m3a|m3b|m4|m5|m6|m7|m13|m14|m15|m17|m18|m19|m34|m35|m36|m38|m39a
AO,Angola,81,HR,AOHR81FL.dta,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Angola\Domicilios_HR\AOHR81DT\AOHR81FL.dta,16243,43,hhid|hv001|hv002|hv003|hv005|hv009|hv012|hv013|hv024|hv025|hv201|hv205|hv206|hv207|hv208|hv209|hv210|hv211|hv212|hv213|hv214|hv215|hv216|hv217|hv218|hv219|hv220|hv221|hv222|hv223|hv225|hv226|hv227|hv228|hv230a|hv232|hv234|hv235|hv236a|hv237|hv240|hv270|hv271
AO,Angola,81,PR,AOPR81FL.dta,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Angola\Moradores_PR\AOPR81DT\AOPR81FL.dta,76173,40,hhid|hvidx|hv001|hv002|hv003|hv004|hv005|hv009|hv012|hv013|hv024|hv025|hv101|hv102|hv103|hv104|hv105|hv106|hv107|hv108|hv109|hv110|hv111|hv112|hv113|hv114|hv115|hv116|hv117|hv118|hv120|hv121|hv122|hv123|hv124|hv125|hv126|hv127|hv128|hv129
AO,Angola,81,KR,AOKR81FL.dta,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Angola\Criancas_KR\AOKR81DT\AOKR81FL.dta,11433,54,caseid|bidx|v001|v002|v003|v005|bidxp|b0|b1|b2|b3|b4|b5|b6|b7|b8|b9|b10|b11|b12|m4|m5|m6|m7|m13|m14|m15|m17|m18|m19|m34|m35|m36|m38|m39a|h1|h2|h3|h4|h5|h6|h7|h8|h9|h10|h40|h11|h13|h22|h31|h34|h39|h42|h43
AO,Angola,81,CR,AOCR81FL.dta,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Angola\Casais_CR\AOCR81DT\AOCR81FL.dta,2461,19,caseid|v001|v002|v003|v005|v012|v024|v025|mv001|mv002|mv003|mv005|mv012|mv024|mv025|v106|v190|mv106|mv190
AO,Angola,81,MR,AOMR81FL.dta,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Angola\Homens_MR\AOMR81DT\AOMR81FL.dta,6604,12,mcaseid|mv001|mv002|mv003|mv005|mv012|mv024|mv025|mv106|mv190|mv201|mv212
BF,Burkina Faso,81,IR,BFIR81FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Burkina Faso\Saude_da_Mulher_IR\BFIR81DT\BFIR81FL.DTA,17659,100,caseid|v001|v002|v003|v005|v006|v007|v008|v008a|v012|v013|v024|v025|v106|v190|v201|v212|v301|v302|v302a|v304_01|v304_02|v304_03|v304_04|v304_05|v304_06|v304_07|v304_08|v304_09|v304_10|v304_11|v304_12|v304_13|v304_14|v304_15|v304_16|v304_17|v304_18|v304_19|v304_20|v305_01|v305_02|v305_03|v305_04|v305_05|v305_06|v305_07|v305_08|v305_09|v305_10|v305_11|v305_12|v305_13|v305_14|v305_15|v305_16|v305_17|v305_18|v305_19|v305_20|v307_01|v307_02|v307_03|v307_04|v307_05|v307_06|v307_07|v307_08|v307_09|v307_10|v307_11|v307_12|v307_13|v307_14|v307_15|v307_16|v307_17|v307_18|v307_19|v307_20|v312|v313|m3a_1|m3b_1|m4_1|m5_1|m13_1|m14_1|m15_1|m17_1|m18_1|m19_1|m34_1|m35_1|m36_1|m38_1|m39_1|v445|v453|v457
BF,Burkina Faso,81,BR,BFBR81FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Burkina Faso\Nascimentos_BR\BFBR81DT\BFBR81FL.DTA,48745,45,caseid|bidx|v001|v002|v003|v005|bord|b0|b1|b2|b3|b4|b5|b6|b7|b8|b9|b10|b11|b12|b13|b15|b16|b17|b18|b19|b20|b21|m3a|m3b|m4|m5|m6|m7|m13|m14|m15|m17|m18|m19|m34|m35|m36|m38|m39a
BF,Burkina Faso,81,HR,BFHR81FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Burkina Faso\Domicilios_HR\BFHR81DT\BFHR81FL.DTA,13251,43,hhid|hv001|hv002|hv003|hv005|hv009|hv012|hv013|hv024|hv025|hv201|hv205|hv206|hv207|hv208|hv209|hv210|hv211|hv212|hv213|hv214|hv215|hv216|hv217|hv218|hv219|hv220|hv221|hv222|hv223|hv225|hv226|hv227|hv228|hv230a|hv232|hv234|hv235|hv236a|hv237|hv240|hv270|hv271
BF,Burkina Faso,81,PR,BFPR81FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Burkina Faso\Moradores_PR\BFPR81DT\BFPR81FL.DTA,83949,40,hhid|hvidx|hv001|hv002|hv003|hv004|hv005|hv009|hv012|hv013|hv024|hv025|hv101|hv102|hv103|hv104|hv105|hv106|hv107|hv108|hv109|hv110|hv111|hv112|hv113|hv114|hv115|hv116|hv117|hv118|hv120|hv121|hv122|hv123|hv124|hv125|hv126|hv127|hv128|hv129
BF,Burkina Faso,81,KR,BFKR81FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Burkina Faso\Criancas_KR\BFKR81DT\BFKR81FL.DTA,12343,54,caseid|bidx|v001|v002|v003|v005|bidxp|b0|b1|b2|b3|b4|b5|b6|b7|b8|b9|b10|b11|b12|m4|m5|m6|m7|m13|m14|m15|m17|m18|m19|m34|m35|m36|m38|m39a|h1|h2|h3|h4|h5|h6|h7|h8|h9|h10|h40|h11|h13|h22|h31|h34|h39|h42|h43
BF,Burkina Faso,43,HW,BFHW43FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Burkina Faso\Antropometria_HW\BFHW43DT\BFHW43FL.DTA,10110,7,hwhhid|hwline|hwlevel|hc70|hc71|hc72|hc73
BF,Burkina Faso,81,CR,BFCR81FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Burkina Faso\Casais_CR\BFCR81DT\BFCR81FL.DTA,4697,19,caseid|v001|v002|v003|v005|v012|v024|v025|mv001|mv002|mv003|mv005|mv012|mv024|mv025|v106|v190|mv106|mv190
BF,Burkina Faso,81,MR,BFMR81FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Burkina Faso\Homens_MR\BFMR81DT\BFMR81FL.DTA,7720,12,mcaseid|mv001|mv002|mv003|mv005|mv012|mv024|mv025|mv106|mv190|mv201|mv212
BF,Burkina Faso,22,SQ,BFSQ22FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Burkina Faso\Servicos_Saude_SQ\BFSQ22DT\BFSQ22FL.DTA,222,338,sqprov|sqdepart|sqgrappe|sqlocal|sqnom|sqnbhab|sqdenqj|sqdenqm|sqfenqj|sqfenqm|sqnumenq|sqnbenqh|sqfonc1h|sqfonc2h|sqfonc3h|sqnbenqf|sqfonc1f|sqfonc2f|sqfonc3f|sqdepeds|sq102|sq103|sq104|sq105|sq106|sq107|sq108|sq109|sq110|sq111|sq112|sqserv_1|sq113_1|sq114_1|sq115u_1|sq115n_1|sqserv_2|sq113_2|sq114_2|sq115u_2|sq115n_2|sqserv_3|sq113_3|sq114_3|sq115u_3|sq115n_3|sqserv_4|sq113_4|sq114_4|sq115u_4|sq115n_4|sqserv_5|sq113_5|sq114_5|sq115u_5|sq115n_5|sqserv_6|sq113_6|sq114_6|sq115u_6|sq115n_6|sqserv_7|sq113_7|sq114_7|sq115u_7|sq115n_7|sq201a01|sq201b01|sq202_01|sq203_01|sq204a01|sq204b01|sq205_01|sq207a01|sq207b01|sq207c01|sq207d01|sq207e01|sq207f01|sq207g01|sq207h01|sq208a01|sq208b01|sq208c01|sq208d01|sq208e01|sq208f01|sq208g01|sq208h01|sq208i01|sq201a02|sq201b02|sq202_02|sq203_02|sq204a02|sq204b02|sq205_02|sq207a02|sq207b02|sq207c02|sq207d02|sq207e02|sq207f02|sq207g02|sq207h02|sq208a02|sq208b02|sq208c02|sq208d02|sq208e02|sq208f02|sq208g02|sq208h02|sq208i02|sq201a03|sq201b03|sq202_03|sq203_03|sq204a03|sq204b03|sq205_03|sq207a03|sq207b03|sq207c03|sq207d03|sq207e03|sq207f03|sq207g03|sq207h03|sq208a03|sq208b03|sq208c03|sq208d03|sq208e03|sq208f03|sq208g03|sq208h03|sq208i03|sq201a04|sq201b04|sq202_04|sq203_04|sq204a04|sq204b04|sq205_04|sq207a04|sq207b04|sq207c04|sq207d04|sq207e04|sq207f04|sq207g04|sq207h04|sq208a04|sq208b04|sq208c04|sq208d04|sq208e04|sq208f04|sq208g04|sq208h04|sq208i04|sq201a05|sq201b05|sq202_05|sq203_05|sq204a05|sq204b05|sq205_05|sq207a05|sq207b05|sq207c05|sq207d05|sq207e05|sq207f05|sq207g05|sq207h05|sq208a05|sq208b05|sq208c05|sq208d05|sq208e05|sq208f05|sq208g05|sq208h05|sq208i05|sq201a06|sq201b06|sq202_06|sq203_06|sq204a06|sq204b06|sq205_06|sq207a06|sq207b06|sq207c06|sq207d06|sq207e06|sq207f06|sq207g06|sq207h06|sq208a06|sq208b06|sq208c06|sq208d06|sq208e06|sq208f06|sq208g06|sq208h06|sq208i06|sq201a07|sq201b07|sq202_07|sq203_07|sq204a07|sq204b07|sq205_07|sq207a07|sq207b07|sq207c07|sq207d07|sq207e07|sq207f07|sq207g07|sq207h07|sq208a07|sq208b07|sq208c07|sq208d07|sq208e07|sq208f07|sq208g07|sq208h07|sq208i07|sq201a08|sq201b08|sq202_08|sq203_08|sq204a08|sq204b08|sq205_08|sq207a08|sq207b08|sq207c08|sq207d08|sq207e08|sq207f08|sq207g08|sq207h08|sq208a08|sq208b08|sq208c08|sq208d08|sq208e08|sq208f08|sq208g08|sq208h08|sq208i08|sq201a09|sq201b09|sq202_09|sq203_09|sq204a09|sq204b09|sq205_09|sq207a09|sq207b09|sq207c09|sq207d09|sq207e09|sq207f09|sq207g09|sq207h09|sq208a09|sq208b09|sq208c09|sq208d09|sq208e09|sq208f09|sq208g09|sq208h09|sq208i09|sq201a10|sq201b10|sq202_10|sq203_10|sq204a10|sq204b10|sq205_10|sq207a10|sq207b10|sq207c10|sq207d10|sq207e10|sq207f10|sq207g10|sq207h10|sq208a10|sq208b10|sq208c10|sq208d10|sq208e10|sq208f10|sq208g10|sq208h10|sq208i10|sq201a11|sq201b11|sq202_11|sq203_11|sq204a11|sq204b11|sq205_11|sq207a11|sq207b11|sq207c11|sq207d11|sq207e11|sq207f11|sq207g11|sq207h11|sq208a11|sq208b11|sq208c11|sq208d11|sq208e11|sq208f11|sq208g11|sq208h11|sq208i11|sq209a|sq209b|sq209c|sq209d|sq210a|sq210b|sq210c|sq210d
BF,Burkina Faso,31,WI,BFWI31FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Burkina Faso\Riqueza_WI\BFWI31DT\BFWI31FL.DTA,4812,3,whhid|wlthindf|wlthind5
BJ,Benin,71,IR,BJIR71FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Benin\Saude_da_Mulher_IR\BJIR71DT\BJIR71FL.DTA,15928,100,caseid|v001|v002|v003|v005|v006|v007|v008|v008a|v012|v013|v024|v025|v106|v190|v201|v212|v301|v302|v302a|v304_01|v304_02|v304_03|v304_04|v304_05|v304_06|v304_07|v304_08|v304_09|v304_10|v304_11|v304_12|v304_13|v304_14|v304_15|v304_16|v304_17|v304_18|v304_19|v304_20|v305_01|v305_02|v305_03|v305_04|v305_05|v305_06|v305_07|v305_08|v305_09|v305_10|v305_11|v305_12|v305_13|v305_14|v305_15|v305_16|v305_17|v305_18|v305_19|v305_20|v307_01|v307_02|v307_03|v307_04|v307_05|v307_06|v307_07|v307_08|v307_09|v307_10|v307_11|v307_12|v307_13|v307_14|v307_15|v307_16|v307_17|v307_18|v307_19|v307_20|v312|v313|m3a_1|m3b_1|m4_1|m5_1|m13_1|m14_1|m15_1|m17_1|m18_1|m19_1|m34_1|m35_1|m36_1|m38_1|m39_1|v445|v453|v457
BJ,Benin,71,BR,BJBR71FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Benin\Nascimentos_BR\BJBR71DT\BJBR71FL.DTA,45853,44,caseid|bidx|v001|v002|v003|v005|bord|b0|b1|b2|b3|b4|b5|b6|b7|b8|b9|b10|b11|b12|b13|b15|b16|b17|b18|b19|b20|m3a|m3b|m4|m5|m6|m7|m13|m14|m15|m17|m18|m19|m34|m35|m36|m38|m39a
BJ,Benin,71,HR,BJHR71FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Benin\Domicilios_HR\BJHR71DT\BJHR71FL.DTA,14156,40,hhid|hv001|hv002|hv003|hv005|hv009|hv012|hv013|hv024|hv025|hv201|hv205|hv206|hv207|hv208|hv209|hv210|hv211|hv212|hv213|hv214|hv215|hv216|hv217|hv218|hv219|hv220|hv221|hv225|hv226|hv227|hv228|hv230a|hv232|hv234|hv235|hv237|hv240|hv270|hv271
BJ,Benin,71,PR,BJPR71FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Benin\Moradores_PR\BJPR71DT\BJPR71FL.DTA,74673,40,hhid|hvidx|hv001|hv002|hv003|hv004|hv005|hv009|hv012|hv013|hv024|hv025|hv101|hv102|hv103|hv104|hv105|hv106|hv107|hv108|hv109|hv110|hv111|hv112|hv113|hv114|hv115|hv116|hv117|hv118|hv120|hv121|hv122|hv123|hv124|hv125|hv126|hv127|hv128|hv129
BJ,Benin,71,KR,BJKR71FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Benin\Criancas_KR\BJKR71DT\BJKR71FL.DTA,13589,53,caseid|v001|v002|v003|v005|bidx|b0|b1|b2|b3|b4|b5|b6|b7|b8|b9|b10|b11|b12|m4|m5|m6|m7|m13|m14|m15|m17|m18|m19|m34|m35|m36|m38|m39a|h1|h2|h3|h4|h5|h6|h7|h8|h9|h10|h40|h11|h13|h22|h31|h34|h39|h42|h43
BJ,Benin,41,HW,BJHW41FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Benin\Antropometria_HW\BJHW41DT\BJHW41FL.DTA,5275,7,hwhhid|hwline|hwlevel|hc70|hc71|hc72|hc73
BJ,Benin,71,CR,BJCR71FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Benin\Casais_CR\BJCR71DT\BJCR71FL.DTA,4035,19,caseid|v001|v002|v003|v005|v012|v024|v025|mv001|mv002|mv003|mv005|mv012|mv024|mv025|v106|v190|mv106|mv190
BJ,Benin,71,MR,BJMR71FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Benin\Homens_MR\BJMR71DT\BJMR71FL.DTA,7595,12,mcaseid|mv001|mv002|mv003|mv005|mv012|mv024|mv025|mv106|mv190|mv201|mv212
BJ,Benin,51,SQ,BJSQ51FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Benin\Servicos_Saude_SQ\BJSQ51DT\BJSQ51FL.DTA,735,28,grappe|zd|dep|com|arrond|urbrur|vil|jour|mois|annee|cequipe|cresul|Q101|Q102|Q103|Q104|Q105|Q106|Q107|Q107A|Q108|Q109|Q110|Q110A|Q111|Q111A|NSEC1|NSEC2
BJ,Benin,41,WI,BJWI41FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Benin\Riqueza_WI\BJWI41DT\BJWI41FL.DTA,5769,3,whhid|wlthindf|wlthind5
BU,Burundi,71,IR,BUIR71FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Burundi\Saude_da_Mulher_IR\BUIR71DT\BUIR71FL.DTA,17269,100,caseid|v001|v002|v003|v005|v006|v007|v008|v008a|v012|v013|v024|v025|v106|v190|v201|v212|v301|v302|v302a|v304_01|v304_02|v304_03|v304_04|v304_05|v304_06|v304_07|v304_08|v304_09|v304_10|v304_11|v304_12|v304_13|v304_14|v304_15|v304_16|v304_17|v304_18|v304_19|v304_20|v305_01|v305_02|v305_03|v305_04|v305_05|v305_06|v305_07|v305_08|v305_09|v305_10|v305_11|v305_12|v305_13|v305_14|v305_15|v305_16|v305_17|v305_18|v305_19|v305_20|v307_01|v307_02|v307_03|v307_04|v307_05|v307_06|v307_07|v307_08|v307_09|v307_10|v307_11|v307_12|v307_13|v307_14|v307_15|v307_16|v307_17|v307_18|v307_19|v307_20|v312|v313|m3a_1|m3b_1|m4_1|m5_1|m13_1|m14_1|m15_1|m17_1|m18_1|m19_1|m34_1|m35_1|m36_1|m38_1|m39_1|v445|v453|v457
BU,Burundi,71,BR,BUBR71FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Burundi\Nascimentos_BR\BUBR71DT\BUBR71FL.DTA,45419,44,caseid|bidx|v001|v002|v003|v005|bord|b0|b1|b2|b3|b4|b5|b6|b7|b8|b9|b10|b11|b12|b13|b15|b16|b17|b18|b19|b20|m3a|m3b|m4|m5|m6|m7|m13|m14|m15|m17|m18|m19|m34|m35|m36|m38|m39a
BU,Burundi,71,HR,BUHR71FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Burundi\Domicilios_HR\BUHR71DT\BUHR71FL.DTA,15977,40,hhid|hv001|hv002|hv003|hv005|hv009|hv012|hv013|hv024|hv025|hv201|hv205|hv206|hv207|hv208|hv209|hv210|hv211|hv212|hv213|hv214|hv215|hv216|hv217|hv218|hv219|hv220|hv221|hv225|hv226|hv227|hv228|hv230a|hv232|hv234|hv235|hv237|hv240|hv270|hv271
BU,Burundi,71,PR,BUPR71FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Burundi\Moradores_PR\BUPR71DT\BUPR71FL.DTA,78367,40,hhid|hvidx|hv001|hv002|hv003|hv004|hv005|hv009|hv012|hv013|hv024|hv025|hv101|hv102|hv103|hv104|hv105|hv106|hv107|hv108|hv109|hv110|hv111|hv112|hv113|hv114|hv115|hv116|hv117|hv118|hv120|hv121|hv122|hv123|hv124|hv125|hv126|hv127|hv128|hv129
BU,Burundi,71,KR,BUKR71FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Burundi\Criancas_KR\BUKR71DT\BUKR71FL.DTA,13192,53,caseid|v001|v002|v003|v005|bidx|b0|b1|b2|b3|b4|b5|b6|b7|b8|b9|b10|b11|b12|m4|m5|m6|m7|m13|m14|m15|m17|m18|m19|m34|m35|m36|m38|m39a|h1|h2|h3|h4|h5|h6|h7|h8|h9|h10|h40|h11|h13|h22|h31|h34|h39|h42|h43
BU,Burundi,01,HW,BUHW01FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Burundi\Antropometria_HW\BUHW01DT\BUHW01FL.DTA,2051,6,hwline|hwlevel|hc70|hc71|hc72|hc73
BU,Burundi,71,CR,BUCR71FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Burundi\Casais_CR\BUCR71DT\BUCR71FL.DTA,3599,19,caseid|v001|v002|v003|v005|v012|v024|v025|mv001|mv002|mv003|mv005|mv012|mv024|mv025|v106|v190|mv106|mv190
BU,Burundi,71,MR,BUMR71FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Burundi\Homens_MR\BUMR71DT\BUMR71FL.DTA,7552,12,mcaseid|mv001|mv002|mv003|mv005|mv012|mv024|mv025|mv106|mv190|mv201|mv212
BU,Burundi,02,SQ,BUSQ02FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Burundi\Servicos_Saude_SQ\BUSQ02DT\BUSQ02FL.DTA,99,23,level1id|c1|c2|c3a|c3b|c3c|c3d|c3e|c3f|c3g|c4|c5|c6|c7|c8|c9|c10|c11|c12|c13|c14|c15|c16
CD,Congo (República Democrática),81,IR,CDIR81FL.dta,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Congo (República Democrática)\Saude_da_Mulher_IR\CDIR81DT\CDIR81FL.dta,27583,100,caseid|v001|v002|v003|v005|v006|v007|v008|v008a|v012|v013|v024|v025|v106|v190|v201|v212|v301|v302|v302a|v304_01|v304_02|v304_03|v304_04|v304_05|v304_06|v304_07|v304_08|v304_09|v304_10|v304_11|v304_12|v304_13|v304_14|v304_15|v304_16|v304_17|v304_18|v304_19|v304_20|v305_01|v305_02|v305_03|v305_04|v305_05|v305_06|v305_07|v305_08|v305_09|v305_10|v305_11|v305_12|v305_13|v305_14|v305_15|v305_16|v305_17|v305_18|v305_19|v305_20|v307_01|v307_02|v307_03|v307_04|v307_05|v307_06|v307_07|v307_08|v307_09|v307_10|v307_11|v307_12|v307_13|v307_14|v307_15|v307_16|v307_17|v307_18|v307_19|v307_20|v312|v313|m3a_1|m3b_1|m4_1|m5_1|m13_1|m14_1|m15_1|m17_1|m18_1|m19_1|m34_1|m35_1|m36_1|m38_1|m39_1|v445|v453|v457
CD,Congo (República Democrática),81,BR,CDBR81FL.dta,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Congo (República Democrática)\Nascimentos_BR\CDBR81DT\CDBR81FL.dta,80890,45,caseid|bidx|v001|v002|v003|v005|bord|b0|b1|b2|b3|b4|b5|b6|b7|b8|b9|b10|b11|b12|b13|b15|b16|b17|b18|b19|b20|b21|m3a|m3b|m4|m5|m6|m7|m13|m14|m15|m17|m18|m19|m34|m35|m36|m38|m39a
CD,Congo (República Democrática),81,HR,CDHR81FL.dta,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Congo (República Democrática)\Domicilios_HR\CDHR81DT\CDHR81FL.dta,26347,43,hhid|hv001|hv002|hv003|hv005|hv009|hv012|hv013|hv024|hv025|hv201|hv205|hv206|hv207|hv208|hv209|hv210|hv211|hv212|hv213|hv214|hv215|hv216|hv217|hv218|hv219|hv220|hv221|hv222|hv223|hv225|hv226|hv227|hv228|hv230a|hv232|hv234|hv235|hv236a|hv237|hv240|hv270|hv271
CD,Congo (República Democrática),81,PR,CDPR81FL.dta,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Congo (República Democrática)\Moradores_PR\CDPR81DT\CDPR81FL.dta,139903,40,hhid|hvidx|hv001|hv002|hv003|hv004|hv005|hv009|hv012|hv013|hv024|hv025|hv101|hv102|hv103|hv104|hv105|hv106|hv107|hv108|hv109|hv110|hv111|hv112|hv113|hv114|hv115|hv116|hv117|hv118|hv120|hv121|hv122|hv123|hv124|hv125|hv126|hv127|hv128|hv129
CD,Congo (República Democrática),81,KR,CDKR81FL.dta,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Congo (República Democrática)\Criancas_KR\CDKR81DT\CDKR81FL.dta,24203,54,caseid|bidx|v001|v002|v003|v005|bidxp|b0|b1|b2|b3|b4|b5|b6|b7|b8|b9|b10|b11|b12|m4|m5|m6|m7|m13|m14|m15|m17|m18|m19|m34|m35|m36|m38|m39a|h1|h2|h3|h4|h5|h6|h7|h8|h9|h10|h40|h11|h13|h22|h31|h34|h39|h42|h43
CD,Congo (República Democrática),81,CR,CDCR81FL.dta,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Congo (República Democrática)\Casais_CR\CDCR81DT\CDCR81FL.dta,6079,19,caseid|v001|v002|v003|v005|v012|v024|v025|mv001|mv002|mv003|mv005|mv012|mv024|mv025|v106|v190|mv106|mv190
CD,Congo (República Democrática),81,MR,CDMR81FL.dta,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\Congo (República Democrática)\Homens_MR\CDMR81DT\CDMR81FL.dta,12681,12,mcaseid|mv001|mv002|mv003|mv005|mv012|mv024|mv025|mv106|mv190|mv201|mv212
CF,República Centro-Africana,31,IR,CFIR31FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\República Centro-Africana\Saude_da_Mulher_IR\CFIR31DT\CFIR31FL.DTA,5884,65,caseid|v001|v002|v003|v005|v006|v007|v008|v012|v013|v024|v025|v106|v201|v212|v301|v302|v304_01|v305_01|v304_02|v305_02|v304_03|v305_03|v304_04|v305_04|v304_05|v305_05|v304_06|v305_06|v304_07|v305_07|v304_08|v305_08|v304_09|v305_09|v304_10|v305_10|v304_11|v305_11|v304_12|v305_12|v304_13|v305_13|v304_14|v305_14|v304_15|v305_15|v312|v313|m3a_1|m3b_1|m4_1|m5_1|m13_1|m14_1|m15_1|m17_1|m18_1|m19_1|m34_1|m35_1|m36_1|m38_1|m39_1|v445
CF,República Centro-Africana,31,BR,CFBR31FL.dta,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\República Centro-Africana\Nascimentos_BR\CFBR31DT\CFBR31FL.dta,16936,38,caseid|bidx|v001|v002|v003|v005|bord|b0|b1|b2|b3|b4|b5|b6|b7|b8|b9|b10|b11|b12|b13|b15|m3a|m3b|m4|m5|m6|m7|m13|m14|m15|m17|m18|m19|m34|m35|m36|m38
CF,República Centro-Africana,31,HR,CFHR31FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\República Centro-Africana\Domicilios_HR\CFHR31DT\CFHR31FL.DTA,5551,29,hhid|hv001|hv002|hv003|hv005|hv009|hv012|hv013|hv024|hv025|hv201|hv205|hv206|hv207|hv208|hv209|hv210|hv211|hv212|hv213|hv214|hv215|hv216|hv217|hv218|hv219|hv220|hv221|hv222
CF,República Centro-Africana,31,PR,CFPR31FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\República Centro-Africana\Moradores_PR\CFPR31DT\CFPR31FL.DTA,28050,30,hhid|hv001|hv002|hv003|hv004|hv005|hv009|hv012|hv013|hv024|hv025|hvidx|hv101|hv102|hv103|hv104|hv105|hv106|hv107|hv108|hv109|hv110|hv111|hv112|hv113|hv114|hv115|hv116|hv117|hv118
CF,República Centro-Africana,31,KR,CFKR31FL.DTA,D:\Repositórios\_dados_descartados_saude_mulher\completo\extraidos\República Centro-Africana\Criancas_KR\CFKR31DT\CFKR31FL.DTA,2816,47,caseid|v001|v002|v003|v005|bidx|b0|b1|b2|b3|b4|b5|b6|b7|b8|b9|b10|b11|b12|m4|m5|m6|m7|m13|m14|m15|m17|m18|m19|m34|m35|m36|m38|h1|h2|h3|h4|h5|h6|h7|h8|h9|h10|h11|h13|h22|h31
