filename,country_code,country_name,recode_code,recode_name,recode_description,category_folder,phase_version,format,surv_id,url,relative_path
MWKR41DT.zip,MW,Malaui,KR,Crianças (Children's Recode),"Crianças menores de 5 anos de idade, vacinação, nutrição, amamentação e episódios de doenças.",Criancas_KR,41,Stata (.dta),158,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MWKR41DT.zip&Tp=1&Ctry_Code=MW&surv_id=158&dm=1&dmode=nm,Malaui/Criancas_KR/MWKR41DT.zip
MWKR4EDT.zip,MW,Malaui,KR,Crianças (Children's Recode),"Crianças menores de 5 anos de idade, vacinação, nutrição, amamentação e episódios de doenças.",Criancas_KR,4E,Stata (.dta),251,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MWKR4EDT.zip&Tp=1&Ctry_Code=MW&surv_id=251&dm=1&dmode=nm,Malaui/Criancas_KR/MWKR4EDT.zip
MWKR61DT.zip,MW,Malaui,KR,Crianças (Children's Recode),"Crianças menores de 5 anos de idade, vacinação, nutrição, amamentação e episódios de doenças.",Criancas_KR,61,Stata (.dta),333,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MWKR61DT.zip&Tp=1&Ctry_Code=MW&surv_id=333&dm=1&dmode=nm,Malaui/Criancas_KR/MWKR61DT.zip
MWKR6ADT.zip,MW,Malaui,KR,Crianças (Children's Recode),"Crianças menores de 5 anos de idade, vacinação, nutrição, amamentação e episódios de doenças.",Criancas_KR,6A,Stata (.dta),432,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MWKR6ADT.zip&Tp=1&Ctry_Code=MW&surv_id=432&dm=1&dmode=nm,Malaui/Criancas_KR/MWKR6ADT.zip
MWKR72DT.zip,MW,Malaui,KR,Crianças (Children's Recode),"Crianças menores de 5 anos de idade, vacinação, nutrição, amamentação e episódios de doenças.",Criancas_KR,72,Stata (.dta),473,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MWKR72DT.zip&Tp=1&Ctry_Code=MW&surv_id=473&dm=1&dmode=nm,Malaui/Criancas_KR/MWKR72DT.zip
MWKR7ADT.zip,MW,Malaui,KR,Crianças (Children's Recode),"Crianças menores de 5 anos de idade, vacinação, nutrição, amamentação e episódios de doenças.",Criancas_KR,7A,Stata (.dta),483,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MWKR7ADT.zip&Tp=1&Ctry_Code=MW&surv_id=483&dm=1&dmode=nm,Malaui/Criancas_KR/MWKR7ADT.zip
MWKR7IDT.zip,MW,Malaui,KR,Crianças (Children's Recode),"Crianças menores de 5 anos de idade, vacinação, nutrição, amamentação e episódios de doenças.",Criancas_KR,7I,Stata (.dta),512,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MWKR7IDT.zip&Tp=1&Ctry_Code=MW&surv_id=512&dm=1&dmode=nm,Malaui/Criancas_KR/MWKR7IDT.zip
MWKR81DT.zip,MW,Malaui,KR,Crianças (Children's Recode),"Crianças menores de 5 anos de idade, vacinação, nutrição, amamentação e episódios de doenças.",Criancas_KR,81,Stata (.dta),592,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MWKR81DT.zip&Tp=1&Ctry_Code=MW&surv_id=592&dm=1&dmode=nm,Malaui/Criancas_KR/MWKR81DT.zip
MWML34DT.zip,MW,Malaui,ML,Malária (Malaria Module),"Módulo de prevenção, testes e tratamento de malária.",Malaria_ML,34,Stata (.dta),84,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MWML34DT.zip&Tp=1&Ctry_Code=MW&surv_id=84&dm=1&dmode=nm,Malaui/Malaria_ML/MWML34DT.zip
MWMR21DT.zip,MW,Malaui,MR,Homens (Men's Recode),"Dados individuais de homens (15-49/59 anos), trabalho, saúde e conhecimentos reprodutivos.",Homens_MR,21,Stata (.dta),52,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MWMR21DT.zip&Tp=1&Ctry_Code=MW&surv_id=52&dm=1&dmode=nm,Malaui/Homens_MR/MWMR21DT.zip
MWMR41DT.zip,MW,Malaui,MR,Homens (Men's Recode),"Dados individuais de homens (15-49/59 anos), trabalho, saúde e conhecimentos reprodutivos.",Homens_MR,41,Stata (.dta),158,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MWMR41DT.zip&Tp=1&Ctry_Code=MW&surv_id=158&dm=1&dmode=nm,Malaui/Homens_MR/MWMR41DT.zip
MWMR4EDT.zip,MW,Malaui,MR,Homens (Men's Recode),"Dados individuais de homens (15-49/59 anos), trabalho, saúde e conhecimentos reprodutivos.",Homens_MR,4E,Stata (.dta),251,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MWMR4EDT.zip&Tp=1&Ctry_Code=MW&surv_id=251&dm=1&dmode=nm,Malaui/Homens_MR/MWMR4EDT.zip
MWMR61DT.zip,MW,Malaui,MR,Homens (Men's Recode),"Dados individuais de homens (15-49/59 anos), trabalho, saúde e conhecimentos reprodutivos.",Homens_MR,61,Stata (.dta),333,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MWMR61DT.zip&Tp=1&Ctry_Code=MW&surv_id=333&dm=1&dmode=nm,Malaui/Homens_MR/MWMR61DT.zip
MWMR7ADT.zip,MW,Malaui,MR,Homens (Men's Recode),"Dados individuais de homens (15-49/59 anos), trabalho, saúde e conhecimentos reprodutivos.",Homens_MR,7A,Stata (.dta),483,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MWMR7ADT.zip&Tp=1&Ctry_Code=MW&surv_id=483&dm=1&dmode=nm,Malaui/Homens_MR/MWMR7ADT.zip
MWMR81DT.zip,MW,Malaui,MR,Homens (Men's Recode),"Dados individuais de homens (15-49/59 anos), trabalho, saúde e conhecimentos reprodutivos.",Homens_MR,81,Stata (.dta),592,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MWMR81DT.zip&Tp=1&Ctry_Code=MW&surv_id=592&dm=1&dmode=nm,Malaui/Homens_MR/MWMR81DT.zip
MWPR22DT.zip,MW,Malaui,PR,Moradores (Household Member Recode),"Informações demográficas de todos os moradores do domicílio (idade, sexo, educação).",Moradores_PR,22,Stata (.dta),52,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MWPR22DT.zip&Tp=1&Ctry_Code=MW&surv_id=52&dm=1&dmode=nm,Malaui/Moradores_PR/MWPR22DT.zip
MWPR41DT.zip,MW,Malaui,PR,Moradores (Household Member Recode),"Informações demográficas de todos os moradores do domicílio (idade, sexo, educação).",Moradores_PR,41,Stata (.dta),158,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MWPR41DT.zip&Tp=1&Ctry_Code=MW&surv_id=158&dm=1&dmode=nm,Malaui/Moradores_PR/MWPR41DT.zip
MWPR4EDT.zip,MW,Malaui,PR,Moradores (Household Member Recode),"Informações demográficas de todos os moradores do domicílio (idade, sexo, educação).",Moradores_PR,4E,Stata (.dta),251,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MWPR4EDT.zip&Tp=1&Ctry_Code=MW&surv_id=251&dm=1&dmode=nm,Malaui/Moradores_PR/MWPR4EDT.zip
MWPR61DT.zip,MW,Malaui,PR,Moradores (Household Member Recode),"Informações demográficas de todos os moradores do domicílio (idade, sexo, educação).",Moradores_PR,61,Stata (.dta),333,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MWPR61DT.zip&Tp=1&Ctry_Code=MW&surv_id=333&dm=1&dmode=nm,Malaui/Moradores_PR/MWPR61DT.zip
MWPR6ADT.zip,MW,Malaui,PR,Moradores (Household Member Recode),"Informações demográficas de todos os moradores do domicílio (idade, sexo, educação).",Moradores_PR,6A,Stata (.dta),432,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MWPR6ADT.zip&Tp=1&Ctry_Code=MW&surv_id=432&dm=1&dmode=nm,Malaui/Moradores_PR/MWPR6ADT.zip
MWPR72DT.zip,MW,Malaui,PR,Moradores (Household Member Recode),"Informações demográficas de todos os moradores do domicílio (idade, sexo, educação).",Moradores_PR,72,Stata (.dta),473,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MWPR72DT.zip&Tp=1&Ctry_Code=MW&surv_id=473&dm=1&dmode=nm,Malaui/Moradores_PR/MWPR72DT.zip
MWPR7ADT.zip,MW,Malaui,PR,Moradores (Household Member Recode),"Informações demográficas de todos os moradores do domicílio (idade, sexo, educação).",Moradores_PR,7A,Stata (.dta),483,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MWPR7ADT.zip&Tp=1&Ctry_Code=MW&surv_id=483&dm=1&dmode=nm,Malaui/Moradores_PR/MWPR7ADT.zip
MWPR7IDT.zip,MW,Malaui,PR,Moradores (Household Member Recode),"Informações demográficas de todos os moradores do domicílio (idade, sexo, educação).",Moradores_PR,7I,Stata (.dta),512,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MWPR7IDT.zip&Tp=1&Ctry_Code=MW&surv_id=512&dm=1&dmode=nm,Malaui/Moradores_PR/MWPR7IDT.zip
MWPR81DT.zip,MW,Malaui,PR,Moradores (Household Member Recode),"Informações demográficas de todos os moradores do domicílio (idade, sexo, educação).",Moradores_PR,81,Stata (.dta),592,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MWPR81DT.zip&Tp=1&Ctry_Code=MW&surv_id=592&dm=1&dmode=nm,Malaui/Moradores_PR/MWPR81DT.zip
MWSQ26DT.zip,MW,Malaui,SQ,Serviços de Saúde (Service Questionnaire),Disponibilidade e infraestrutura dos serviços de saúde comunitários.,Servicos_Saude_SQ,26,Stata (.dta),52,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MWSQ26DT.zip&Tp=1&Ctry_Code=MW&surv_id=52&dm=1&dmode=nm,Malaui/Servicos_Saude_SQ/MWSQ26DT.zip
MWWI22DT.zip,MW,Malaui,WI,Índice de Riqueza (Wealth Index),Pontuação e quintil do índice de riqueza socioeconômica.,Riqueza_WI,22,Stata (.dta),52,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MWWI22DT.zip&Tp=1&Ctry_Code=MW&surv_id=52&dm=1&dmode=nm,Malaui/Riqueza_WI/MWWI22DT.zip
MWWI42DT.zip,MW,Malaui,WI,Índice de Riqueza (Wealth Index),Pontuação e quintil do índice de riqueza socioeconômica.,Riqueza_WI,42,Stata (.dta),158,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MWWI42DT.zip&Tp=1&Ctry_Code=MW&surv_id=158&dm=1&dmode=nm,Malaui/Riqueza_WI/MWWI42DT.zip
MLBR01DT.zip,ML,Mali,BR,Nascimentos (Births Recode),"Histórico de nascimentos das mulheres entrevistadas, partos, peso ao nascer e mortalidade infantil.",Nascimentos_BR,01,Stata (.dta),12,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLBR01DT.zip&Tp=1&Ctry_Code=ML&surv_id=12&dm=1&dmode=nm,Mali/Nascimentos_BR/MLBR01DT.zip
MLBR32DT.zip,ML,Mali,BR,Nascimentos (Births Recode),"Histórico de nascimentos das mulheres entrevistadas, partos, peso ao nascer e mortalidade infantil.",Nascimentos_BR,32,Stata (.dta),77,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLBR32DT.zip&Tp=1&Ctry_Code=ML&surv_id=77&dm=1&dmode=nm,Mali/Nascimentos_BR/MLBR32DT.zip
MLBR41DT.zip,ML,Mali,BR,Nascimentos (Births Recode),"Histórico de nascimentos das mulheres entrevistadas, partos, peso ao nascer e mortalidade infantil.",Nascimentos_BR,41,Stata (.dta),159,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLBR41DT.zip&Tp=1&Ctry_Code=ML&surv_id=159&dm=1&dmode=nm,Mali/Nascimentos_BR/MLBR41DT.zip
MLBR53DT.zip,ML,Mali,BR,Nascimentos (Births Recode),"Histórico de nascimentos das mulheres entrevistadas, partos, peso ao nascer e mortalidade infantil.",Nascimentos_BR,53,Stata (.dta),276,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLBR53DT.zip&Tp=1&Ctry_Code=ML&surv_id=276&dm=1&dmode=nm,Mali/Nascimentos_BR/MLBR53DT.zip
MLBR6ADT.zip,ML,Mali,BR,Nascimentos (Births Recode),"Histórico de nascimentos das mulheres entrevistadas, partos, peso ao nascer e mortalidade infantil.",Nascimentos_BR,6A,Stata (.dta),405,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLBR6ADT.zip&Tp=1&Ctry_Code=ML&surv_id=405&dm=1&dmode=nm,Mali/Nascimentos_BR/MLBR6ADT.zip
MLBR7ADT.zip,ML,Mali,BR,Nascimentos (Births Recode),"Histórico de nascimentos das mulheres entrevistadas, partos, peso ao nascer e mortalidade infantil.",Nascimentos_BR,7A,Stata (.dta),517,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLBR7ADT.zip&Tp=1&Ctry_Code=ML&surv_id=517&dm=1&dmode=nm,Mali/Nascimentos_BR/MLBR7ADT.zip
MLBR8ADT.zip,ML,Mali,BR,Nascimentos (Births Recode),"Histórico de nascimentos das mulheres entrevistadas, partos, peso ao nascer e mortalidade infantil.",Nascimentos_BR,8A,Stata (.dta),613,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLBR8ADT.zip&Tp=1&Ctry_Code=ML&surv_id=613&dm=1&dmode=nm,Mali/Nascimentos_BR/MLBR8ADT.zip
MLCR31DT.zip,ML,Mali,CR,Casais (Couples Recode),Dados conjuntos de casais casados ou vivendo em união estável.,Casais_CR,31,Stata (.dta),77,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLCR31DT.zip&Tp=1&Ctry_Code=ML&surv_id=77&dm=1&dmode=nm,Mali/Casais_CR/MLCR31DT.zip
MLCR41DT.zip,ML,Mali,CR,Casais (Couples Recode),Dados conjuntos de casais casados ou vivendo em união estável.,Casais_CR,41,Stata (.dta),159,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLCR41DT.zip&Tp=1&Ctry_Code=ML&surv_id=159&dm=1&dmode=nm,Mali/Casais_CR/MLCR41DT.zip
MLCR53DT.zip,ML,Mali,CR,Casais (Couples Recode),Dados conjuntos de casais casados ou vivendo em união estável.,Casais_CR,53,Stata (.dta),276,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLCR53DT.zip&Tp=1&Ctry_Code=ML&surv_id=276&dm=1&dmode=nm,Mali/Casais_CR/MLCR53DT.zip
MLCR6ADT.zip,ML,Mali,CR,Casais (Couples Recode),Dados conjuntos de casais casados ou vivendo em união estável.,Casais_CR,6A,Stata (.dta),405,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLCR6ADT.zip&Tp=1&Ctry_Code=ML&surv_id=405&dm=1&dmode=nm,Mali/Casais_CR/MLCR6ADT.zip
MLCR7ADT.zip,ML,Mali,CR,Casais (Couples Recode),Dados conjuntos de casais casados ou vivendo em união estável.,Casais_CR,7A,Stata (.dta),517,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLCR7ADT.zip&Tp=1&Ctry_Code=ML&surv_id=517&dm=1&dmode=nm,Mali/Casais_CR/MLCR7ADT.zip
MLCR8ADT.zip,ML,Mali,CR,Casais (Couples Recode),Dados conjuntos de casais casados ou vivendo em união estável.,Casais_CR,8A,Stata (.dta),613,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLCR8ADT.zip&Tp=1&Ctry_Code=ML&surv_id=613&dm=1&dmode=nm,Mali/Casais_CR/MLCR8ADT.zip
MLHH01DT.zip,ML,Mali,HH,Inquérito Domiciliar (Household Survey),Questionário domiciliar expandido / experimental.,Inquerito_Domiciliar_HH,01,Stata (.dta),12,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLHH01DT.zip&Tp=1&Ctry_Code=ML&surv_id=12&dm=1&dmode=nm,Mali/Inquerito_Domiciliar_HH/MLHH01DT.zip
MLHR32DT.zip,ML,Mali,HR,Domicílios (Household Recode),"Características do domicílio, saneamento básico, fontes de água, bens e bens duráveis.",Domicilios_HR,32,Stata (.dta),77,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLHR32DT.zip&Tp=1&Ctry_Code=ML&surv_id=77&dm=1&dmode=nm,Mali/Domicilios_HR/MLHR32DT.zip
MLHR41DT.zip,ML,Mali,HR,Domicílios (Household Recode),"Características do domicílio, saneamento básico, fontes de água, bens e bens duráveis.",Domicilios_HR,41,Stata (.dta),159,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLHR41DT.zip&Tp=1&Ctry_Code=ML&surv_id=159&dm=1&dmode=nm,Mali/Domicilios_HR/MLHR41DT.zip
MLHR53DT.zip,ML,Mali,HR,Domicílios (Household Recode),"Características do domicílio, saneamento básico, fontes de água, bens e bens duráveis.",Domicilios_HR,53,Stata (.dta),276,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLHR53DT.zip&Tp=1&Ctry_Code=ML&surv_id=276&dm=1&dmode=nm,Mali/Domicilios_HR/MLHR53DT.zip
MLHR61DT.zip,ML,Mali,HR,Domicílios (Household Recode),"Características do domicílio, saneamento básico, fontes de água, bens e bens duráveis.",Domicilios_HR,61,Stata (.dta),387,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLHR61DT.zip&Tp=1&Ctry_Code=ML&surv_id=387&dm=1&dmode=nm,Mali/Domicilios_HR/MLHR61DT.zip
MLHR6ADT.zip,ML,Mali,HR,Domicílios (Household Recode),"Características do domicílio, saneamento básico, fontes de água, bens e bens duráveis.",Domicilios_HR,6A,Stata (.dta),405,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLHR6ADT.zip&Tp=1&Ctry_Code=ML&surv_id=405&dm=1&dmode=nm,Mali/Domicilios_HR/MLHR6ADT.zip
MLHR72DT.zip,ML,Mali,HR,Domicílios (Household Recode),"Características do domicílio, saneamento básico, fontes de água, bens e bens duráveis.",Domicilios_HR,72,Stata (.dta),487,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLHR72DT.zip&Tp=1&Ctry_Code=ML&surv_id=487&dm=1&dmode=nm,Mali/Domicilios_HR/MLHR72DT.zip
MLHR7ADT.zip,ML,Mali,HR,Domicílios (Household Recode),"Características do domicílio, saneamento básico, fontes de água, bens e bens duráveis.",Domicilios_HR,7A,Stata (.dta),517,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLHR7ADT.zip&Tp=1&Ctry_Code=ML&surv_id=517&dm=1&dmode=nm,Mali/Domicilios_HR/MLHR7ADT.zip
MLHR83DT.zip,ML,Mali,HR,Domicílios (Household Recode),"Características do domicílio, saneamento básico, fontes de água, bens e bens duráveis.",Domicilios_HR,83,Stata (.dta),574,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLHR83DT.zip&Tp=1&Ctry_Code=ML&surv_id=574&dm=1&dmode=nm,Mali/Domicilios_HR/MLHR83DT.zip
MLHR8ADT.zip,ML,Mali,HR,Domicílios (Household Recode),"Características do domicílio, saneamento básico, fontes de água, bens e bens duráveis.",Domicilios_HR,8A,Stata (.dta),613,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLHR8ADT.zip&Tp=1&Ctry_Code=ML&surv_id=613&dm=1&dmode=nm,Mali/Domicilios_HR/MLHR8ADT.zip
MLHW01DT.zip,ML,Mali,HW,Antropometria (Height and Weight),"Medições de altura, peso e escores nutricionais de mães e crianças.",Antropometria_HW,01,Stata (.dta),12,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLHW01DT.zip&Tp=1&Ctry_Code=ML&surv_id=12&dm=1&dmode=nm,Mali/Antropometria_HW/MLHW01DT.zip
MLHW32DT.zip,ML,Mali,HW,Antropometria (Height and Weight),"Medições de altura, peso e escores nutricionais de mães e crianças.",Antropometria_HW,32,Stata (.dta),77,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLHW32DT.zip&Tp=1&Ctry_Code=ML&surv_id=77&dm=1&dmode=nm,Mali/Antropometria_HW/MLHW32DT.zip
MLHW41DT.zip,ML,Mali,HW,Antropometria (Height and Weight),"Medições de altura, peso e escores nutricionais de mães e crianças.",Antropometria_HW,41,Stata (.dta),159,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLHW41DT.zip&Tp=1&Ctry_Code=ML&surv_id=159&dm=1&dmode=nm,Mali/Antropometria_HW/MLHW41DT.zip
MLIR01DT.zip,ML,Mali,IR,Mulheres (Individual Recode),"Dados individuais de mulheres (15-49 anos). Inclui saúde reprodutiva, maternidade, pré-natal, etc. [BÔNUS SAÚDE DA MULHER]",Saude_da_Mulher_IR,01,Stata (.dta),12,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLIR01DT.zip&Tp=1&Ctry_Code=ML&surv_id=12&dm=1&dmode=nm,Mali/Saude_da_Mulher_IR/MLIR01DT.zip
MLIR32DT.zip,ML,Mali,IR,Mulheres (Individual Recode),"Dados individuais de mulheres (15-49 anos). Inclui saúde reprodutiva, maternidade, pré-natal, etc. [BÔNUS SAÚDE DA MULHER]",Saude_da_Mulher_IR,32,Stata (.dta),77,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLIR32DT.zip&Tp=1&Ctry_Code=ML&surv_id=77&dm=1&dmode=nm,Mali/Saude_da_Mulher_IR/MLIR32DT.zip
MLIR41DT.zip,ML,Mali,IR,Mulheres (Individual Recode),"Dados individuais de mulheres (15-49 anos). Inclui saúde reprodutiva, maternidade, pré-natal, etc. [BÔNUS SAÚDE DA MULHER]",Saude_da_Mulher_IR,41,Stata (.dta),159,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLIR41DT.zip&Tp=1&Ctry_Code=ML&surv_id=159&dm=1&dmode=nm,Mali/Saude_da_Mulher_IR/MLIR41DT.zip
MLIR53DT.zip,ML,Mali,IR,Mulheres (Individual Recode),"Dados individuais de mulheres (15-49 anos). Inclui saúde reprodutiva, maternidade, pré-natal, etc. [BÔNUS SAÚDE DA MULHER]",Saude_da_Mulher_IR,53,Stata (.dta),276,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLIR53DT.zip&Tp=1&Ctry_Code=ML&surv_id=276&dm=1&dmode=nm,Mali/Saude_da_Mulher_IR/MLIR53DT.zip
MLIR6ADT.zip,ML,Mali,IR,Mulheres (Individual Recode),"Dados individuais de mulheres (15-49 anos). Inclui saúde reprodutiva, maternidade, pré-natal, etc. [BÔNUS SAÚDE DA MULHER]",Saude_da_Mulher_IR,6A,Stata (.dta),405,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLIR6ADT.zip&Tp=1&Ctry_Code=ML&surv_id=405&dm=1&dmode=nm,Mali/Saude_da_Mulher_IR/MLIR6ADT.zip
MLIR72DT.zip,ML,Mali,IR,Mulheres (Individual Recode),"Dados individuais de mulheres (15-49 anos). Inclui saúde reprodutiva, maternidade, pré-natal, etc. [BÔNUS SAÚDE DA MULHER]",Saude_da_Mulher_IR,72,Stata (.dta),487,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLIR72DT.zip&Tp=1&Ctry_Code=ML&surv_id=487&dm=1&dmode=nm,Mali/Saude_da_Mulher_IR/MLIR72DT.zip
MLIR7ADT.zip,ML,Mali,IR,Mulheres (Individual Recode),"Dados individuais de mulheres (15-49 anos). Inclui saúde reprodutiva, maternidade, pré-natal, etc. [BÔNUS SAÚDE DA MULHER]",Saude_da_Mulher_IR,7A,Stata (.dta),517,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLIR7ADT.zip&Tp=1&Ctry_Code=ML&surv_id=517&dm=1&dmode=nm,Mali/Saude_da_Mulher_IR/MLIR7ADT.zip
MLIR83DT.zip,ML,Mali,IR,Mulheres (Individual Recode),"Dados individuais de mulheres (15-49 anos). Inclui saúde reprodutiva, maternidade, pré-natal, etc. [BÔNUS SAÚDE DA MULHER]",Saude_da_Mulher_IR,83,Stata (.dta),574,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLIR83DT.zip&Tp=1&Ctry_Code=ML&surv_id=574&dm=1&dmode=nm,Mali/Saude_da_Mulher_IR/MLIR83DT.zip
MLIR8ADT.zip,ML,Mali,IR,Mulheres (Individual Recode),"Dados individuais de mulheres (15-49 anos). Inclui saúde reprodutiva, maternidade, pré-natal, etc. [BÔNUS SAÚDE DA MULHER]",Saude_da_Mulher_IR,8A,Stata (.dta),613,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLIR8ADT.zip&Tp=1&Ctry_Code=ML&surv_id=613&dm=1&dmode=nm,Mali/Saude_da_Mulher_IR/MLIR8ADT.zip
MLKR01DT.zip,ML,Mali,KR,Crianças (Children's Recode),"Crianças menores de 5 anos de idade, vacinação, nutrição, amamentação e episódios de doenças.",Criancas_KR,01,Stata (.dta),12,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLKR01DT.zip&Tp=1&Ctry_Code=ML&surv_id=12&dm=1&dmode=nm,Mali/Criancas_KR/MLKR01DT.zip
MLKR31DT.zip,ML,Mali,KR,Crianças (Children's Recode),"Crianças menores de 5 anos de idade, vacinação, nutrição, amamentação e episódios de doenças.",Criancas_KR,31,Stata (.dta),77,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLKR31DT.zip&Tp=1&Ctry_Code=ML&surv_id=77&dm=1&dmode=nm,Mali/Criancas_KR/MLKR31DT.zip
MLKR41DT.zip,ML,Mali,KR,Crianças (Children's Recode),"Crianças menores de 5 anos de idade, vacinação, nutrição, amamentação e episódios de doenças.",Criancas_KR,41,Stata (.dta),159,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLKR41DT.zip&Tp=1&Ctry_Code=ML&surv_id=159&dm=1&dmode=nm,Mali/Criancas_KR/MLKR41DT.zip
MLKR53DT.zip,ML,Mali,KR,Crianças (Children's Recode),"Crianças menores de 5 anos de idade, vacinação, nutrição, amamentação e episódios de doenças.",Criancas_KR,53,Stata (.dta),276,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLKR53DT.zip&Tp=1&Ctry_Code=ML&surv_id=276&dm=1&dmode=nm,Mali/Criancas_KR/MLKR53DT.zip
MLKR6ADT.zip,ML,Mali,KR,Crianças (Children's Recode),"Crianças menores de 5 anos de idade, vacinação, nutrição, amamentação e episódios de doenças.",Criancas_KR,6A,Stata (.dta),405,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLKR6ADT.zip&Tp=1&Ctry_Code=ML&surv_id=405&dm=1&dmode=nm,Mali/Criancas_KR/MLKR6ADT.zip
MLKR72DT.zip,ML,Mali,KR,Crianças (Children's Recode),"Crianças menores de 5 anos de idade, vacinação, nutrição, amamentação e episódios de doenças.",Criancas_KR,72,Stata (.dta),487,https://dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=MLKR72DT.zip&Tp=1&Ctry_Code=ML&surv_id=487&dm=1&dmode=nm,Mali/Criancas_KR/MLKR72DT.zip
