country,file,stem,recode,women_health_category,women_health_role,phase_version,variables,catalog_filename,survey_id,data_label
Libéria,LBIR71FL.DTA,LBIR71FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,71,3965,LBIR71DT.zip,509,
Libéria,LBIR7AFL.DTA,LBIR7AFL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,7A,5177,LBIR7ADT.zip,537,
Libéria,LBIR81FL.DTA,LBIR81FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,81,3012,LBIR81DT.zip,573,
Madagascar,MDHW21FL.DTA,MDHW21FL,HW,antropometria,"Peso, altura, anemia e medidas corporais",21,7,MDHW21DT.zip,49,
Madagascar,MDHW31FL.DTA,MDHW31FL,HW,antropometria,"Peso, altura, anemia e medidas corporais",31,7,MDHW31DT.zip,110,
Madagascar,MDHW41FL.DTA,MDHW41FL,HW,antropometria,"Peso, altura, anemia e medidas corporais",41,7,MDHW41DT.zip,207,
Madagascar,MDCR42FL.DTA,MDCR42FL,CR,casal_parceiro,Informações conjugais e do parceiro,42,2355,MDCR42DT.zip,207,
Madagascar,MDCR51FL.DTA,MDCR51FL,CR,casal_parceiro,Informações conjugais e do parceiro,51,2096,MDCR51DT.zip,296,
Madagascar,MDCR81FL.DTA,MDCR81FL,CR,casal_parceiro,Informações conjugais e do parceiro,81,2543,MDCR81DT.zip,560,
Madagascar,MDKR21FL.DTA,MDKR21FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",21,581,MDKR21DT.zip,49,
Madagascar,MDKR31FL.DTA,MDKR31FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",31,672,MDKR31DT.zip,110,
Madagascar,MDKR42FL.DTA,MDKR42FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",42,1098,MDKR42DT.zip,207,
Madagascar,MDKR51FL.DTA,MDKR51FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",51,968,MDKR51DT.zip,296,
Madagascar,MDKR61FL.DTA,MDKR61FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",61,940,MDKR61DT.zip,396,
Madagascar,MDKR6AFL.DTA,MDKR6AFL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",6A,997,MDKR6ADT.zip,456,
Madagascar,MDKR71FL.DTA,MDKR71FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",71,996,MDKR71DT.zip,505,
Madagascar,MDKR81FL.DTA,MDKR81FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",81,1162,MDKR81DT.zip,560,
Madagascar,MDHR21FL.DTA,MDHR21FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",21,625,MDHR21DT.zip,49,
Madagascar,MDHR31FL.DTA,MDHR31FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",31,966,MDHR31DT.zip,110,
Madagascar,MDHR42FL.DTA,MDHR42FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",42,2020,MDHR42DT.zip,207,
Madagascar,MDHR51FL.DTA,MDHR51FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",51,2540,MDHR51DT.zip,296,
Madagascar,MDHR61FL.DTA,MDHR61FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",61,2936,MDHR61DT.zip,396,
Madagascar,MDHR6AFL.DTA,MDHR6AFL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",6A,2624,MDHR6ADT.zip,456,
Madagascar,MDHR71FL.DTA,MDHR71FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",71,2676,MDHR71DT.zip,505,
Madagascar,MDHR81FL.DTA,MDHR81FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",81,2687,MDHR81DT.zip,560,
Madagascar,MDMR42FL.DTA,MDMR42FL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,42,1053,MDMR42DT.zip,207,
Madagascar,MDMR51FL.DTA,MDMR51FL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,51,536,MDMR51DT.zip,296,
Madagascar,MDMR81FL.DTA,MDMR81FL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,81,598,MDMR81DT.zip,560,
Madagascar,MDPR21FL.DTA,MDPR21FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,21,75,MDPR21DT.zip,49,
Madagascar,MDPR31FL.DTA,MDPR31FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,31,86,MDPR31DT.zip,110,
Madagascar,MDPR42FL.DTA,MDPR42FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,42,259,MDPR42DT.zip,207,
Madagascar,MDPR51FL.DTA,MDPR51FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,51,344,MDPR51DT.zip,296,
Madagascar,MDPR61FL.DTA,MDPR61FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,61,281,MDPR61DT.zip,396,
Madagascar,MDPR6AFL.DTA,MDPR6AFL,PR,moradores_contexto,Moradores do domicílio e composição familiar,6A,339,MDPR6ADT.zip,456,
Madagascar,MDPR71FL.DTA,MDPR71FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,71,350,MDPR71DT.zip,505,
Madagascar,MDPR81FL.DTA,MDPR81FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,81,358,MDPR81DT.zip,560,
Madagascar,MDBR21FL.dta,MDBR21FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",21,580,MDBR21DT.zip,49,
Madagascar,MDBR31FL.dta,MDBR31FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",31,672,MDBR31DT.zip,110,
Madagascar,MDBR42FL.DTA,MDBR42FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",42,1098,MDBR42DT.zip,207,
Madagascar,MDBR51FL.DTA,MDBR51FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",51,968,MDBR51DT.zip,296,
Madagascar,MDBR81FL.DTA,MDBR81FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",81,1162,MDBR81DT.zip,560,
Madagascar,MDWI31FL.DTA,MDWI31FL,WI,socioeconomico,Índice de riqueza e contexto socioeconômico,31,3,MDWI31DT.zip,110,
Madagascar,MDIR21FL.DTA,MDIR21FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,21,2347,MDIR21DT.zip,49,
Madagascar,MDIR31FL.DTA,MDIR31FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,31,2875,MDIR31DT.zip,110,
Madagascar,MDIR42FL.DTA,MDIR42FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,42,4289,MDIR42DT.zip,207,
Madagascar,MDIR51FL.DTA,MDIR51FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,51,3997,MDIR51DT.zip,296,
Madagascar,MDIR61FL.DTA,MDIR61FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,61,3570,MDIR61DT.zip,396,
Madagascar,MDIR6AFL.DTA,MDIR6AFL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,6A,3687,MDIR6ADT.zip,456,
Madagascar,MDIR71FL.DTA,MDIR71FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,71,3532,MDIR71DT.zip,505,
Madagascar,MDIR81FL.DTA,MDIR81FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,81,4688,MDIR81DT.zip,560,
Madagascar,MDSQ21FL.DTA,MDSQ21FL,SQ,servicos_saude,Disponibilidade e infraestrutura de serviços,21,686,MDSQ21DT.zip,49,
Malaui,MWHW22FL.DTA,MWHW22FL,HW,antropometria,"Peso, altura, anemia e medidas corporais",22,7,MWHW22DT.zip,52,
Malaui,MWHW41FL.DTA,MWHW41FL,HW,antropometria,"Peso, altura, anemia e medidas corporais",41,7,MWHW41DT.zip,158,
Malaui,MWHW4CFL.DTA,MWHW4CFL,HW,antropometria,"Peso, altura, anemia e medidas corporais",4C,7,MWHW4CDT.zip,251,
Malaui,MWCR21FL.DTA,MWCR21FL,CR,casal_parceiro,Informações conjugais e do parceiro,21,1222,MWCR21DT.zip,52,
Malaui,MWCR41FL.DTA,MWCR41FL,CR,casal_parceiro,Informações conjugais e do parceiro,41,2030,MWCR41DT.zip,158,
Malaui,MWCR4EFL.DTA,MWCR4EFL,CR,casal_parceiro,Informações conjugais e do parceiro,4E,2276,MWCR4EDT.zip,251,
Malaui,MWCR61FL.DTA,MWCR61FL,CR,casal_parceiro,Informações conjugais e do parceiro,61,2333,MWCR61DT.zip,333,
Malaui,MWCR7AFL.DTA,MWCR7AFL,CR,casal_parceiro,Informações conjugais e do parceiro,7A,2464,MWCR7ADT.zip,483,
Malaui,MWCR81FL.dta,MWCR81FL,CR,casal_parceiro,Informações conjugais e do parceiro,81,1543,MWCR81DT.zip,592,
Malaui,MWKR21FL.DTA,MWKR21FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",21,615,MWKR21DT.zip,52,
Malaui,MWKR41FL.DTA,MWKR41FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",41,936,MWKR41DT.zip,158,
Malaui,MWKR4EFL.DTA,MWKR4EFL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",4E,1045,MWKR4EDT.zip,251,
Malaui,MWKR61FL.DTA,MWKR61FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",61,1012,MWKR61DT.zip,333,
Malaui,MWKR6AFL.DTA,MWKR6AFL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",6A,1092,MWKR6ADT.zip,432,
Malaui,MWKR72FL.DTA,MWKR72FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",72,422,MWKR72DT.zip,473,
Malaui,MWKR7AFL.DTA,MWKR7AFL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",7A,1097,MWKR7ADT.zip,483,
Malaui,MWKR7IFL.DTA,MWKR7IFL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",7I,406,MWKR7IDT.zip,512,
Malaui,MWKR81FL.dta,MWKR81FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",81,1209,MWKR81DT.zip,592,
Malaui,MWHR22FL.DTA,MWHR22FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",22,480,MWHR22DT.zip,52,
Malaui,MWHR41FL.DTA,MWHR41FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",41,1607,MWHR41DT.zip,158,
Malaui,MWHR4EFL.DTA,MWHR4EFL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",4E,1431,MWHR4EDT.zip,251,
Malaui,MWHR61FL.DTA,MWHR61FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",61,4596,MWHR61DT.zip,333,
Malaui,MWHR6AFL.DTA,MWHR6AFL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",6A,2030,MWHR6ADT.zip,432,
Malaui,MWHR72FL.DTA,MWHR72FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",72,993,MWHR72DT.zip,473,
Malaui,MWHR7AFL.DTA,MWHR7AFL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",7A,4515,MWHR7ADT.zip,483,
Malaui,MWHR7IFL.DTA,MWHR7IFL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",7I,1284,MWHR7IDT.zip,512,
Malaui,MWHR81FL.dta,MWHR81FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",81,3067,MWHR81DT.zip,592,
Malaui,MWMR21FL.DTA,MWMR21FL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,21,774,MWMR21DT.zip,52,
Malaui,MWMR41FL.DTA,MWMR41FL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,41,888,MWMR41DT.zip,158,
Malaui,MWMR4EFL.DTA,MWMR4EFL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,4E,904,MWMR4EDT.zip,251,
Malaui,MWMR61FL.DTA,MWMR61FL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,61,571,MWMR61DT.zip,333,
Malaui,MWMR7AFL.DTA,MWMR7AFL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,7A,579,MWMR7ADT.zip,483,
Malaui,MWMR81FL.dta,MWMR81FL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,81,528,MWMR81DT.zip,592,
Malaui,MWHH34FL.DTA,MWHH34FL,HH,modulo_especial,Questionário domiciliar especial,34,384,MWHH34DT.zip,84,
Malaui,mwml34fl.dta,MWML34FL,ML,malaria,"Prevenção, diagnóstico e tratamento de malária",34,267,MWML34DT.zip,84,
Malaui,MWPR22FL.DTA,MWPR22FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,22,89,MWPR22DT.zip,52,
Malaui,MWPR41FL.DTA,MWPR41FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,41,175,MWPR41DT.zip,158,
Malaui,MWPR4EFL.DTA,MWPR4EFL,PR,moradores_contexto,Moradores do domicílio e composição familiar,4E,224,MWPR4EDT.zip,251,
Malaui,MWPR61FL.DTA,MWPR61FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,61,374,MWPR61DT.zip,333,
Malaui,MWPR6AFL.DTA,MWPR6AFL,PR,moradores_contexto,Moradores do domicílio e composição familiar,6A,328,MWPR6ADT.zip,432,
Malaui,MWPR72FL.DTA,MWPR72FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,72,237,MWPR72DT.zip,473,
Malaui,MWPR7AFL.DTA,MWPR7AFL,PR,moradores_contexto,Moradores do domicílio e composição familiar,7A,398,MWPR7ADT.zip,483,
Malaui,MWPR7IFL.DTA,MWPR7IFL,PR,moradores_contexto,Moradores do domicílio e composição familiar,7I,234,MWPR7IDT.zip,512,
Malaui,MWPR81FL.dta,MWPR81FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,81,497,MWPR81DT.zip,592,
Malaui,MWBR22FL.dta,MWBR22FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",22,614,MWBR22DT.zip,52,
Malaui,MWBR41FL.dta,MWBR41FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",41,936,MWBR41DT.zip,158,
Malaui,MWBR4EFL.DTA,MWBR4EFL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",4E,1045,MWBR4EDT.zip,251,
Malaui,MWBR61FL.DTA,MWBR61FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",61,1012,MWBR61DT.zip,333,
Malaui,MWBR7AFL.DTA,MWBR7AFL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",7A,1097,MWBR7ADT.zip,483,
Malaui,MWBR81FL.dta,MWBR81FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",81,1209,MWBR81DT.zip,592,
Malaui,MWIQ34FL.DTA,MWIQ34FL,IQ,modulo_especial,Questionário individual especial,34,260,MWIQ34DT.zip,84,
Malaui,MWWI22FL.DTA,MWWI22FL,WI,socioeconomico,Índice de riqueza e contexto socioeconômico,22,3,MWWI22DT.zip,52,
Malaui,MWwi42fl.dta,MWWI42FL,WI,socioeconomico,Índice de riqueza e contexto socioeconômico,42,3,MWWI42DT.zip,158,
Malaui,MWIR22FL.DTA,MWIR22FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,22,2366,MWIR22DT.zip,52,
Malaui,MWIR41FL.DTA,MWIR41FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,41,3896,MWIR41DT.zip,158,
Malaui,MWIR4EFL.DTA,MWIR4EFL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,4E,4715,MWIR4EDT.zip,251,
Malaui,MWIR61FL.DTA,MWIR61FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,61,4271,MWIR61DT.zip,333,
Malaui,MWIR6AFL.DTA,MWIR6AFL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,6A,3963,MWIR6ADT.zip,432,
Malaui,MWIR72FL.DTA,MWIR72FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,72,1640,MWIR72DT.zip,473,
Malaui,MWIR7AFL.DTA,MWIR7AFL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,7A,4948,MWIR7ADT.zip,483,
Malaui,MWIR7IFL.DTA,MWIR7IFL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,7I,1608,MWIR7IDT.zip,512,
Malaui,MWIR81FL.dta,MWIR81FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,81,5879,MWIR81DT.zip,592,
Malaui,MWSQ26FL.DTA,MWSQ26FL,SQ,servicos_saude,Disponibilidade e infraestrutura de serviços,26,64,MWSQ26DT.zip,52,
Mali,MLHW01FL.DTA,MLHW01FL,HW,antropometria,"Peso, altura, anemia e medidas corporais",01,7,MLHW01DT.zip,12,
Mali,MLHW32FL.DTA,MLHW32FL,HW,antropometria,"Peso, altura, anemia e medidas corporais",32,7,MLHW32DT.zip,77,
Mali,MLHW41FL.DTA,MLHW41FL,HW,antropometria,"Peso, altura, anemia e medidas corporais",41,7,MLHW41DT.zip,159,
Mali,MLCR31FL.DTA,MLCR31FL,CR,casal_parceiro,Informações conjugais e do parceiro,31,1427,MLCR31DT.zip,77,
Mali,MLCR41FL.DTA,MLCR41FL,CR,casal_parceiro,Informações conjugais e do parceiro,41,2119,MLCR41DT.zip,159,
Mali,MLCR53FL.DTA,MLCR53FL,CR,casal_parceiro,Informações conjugais e do parceiro,53,2739,MLCR53DT.zip,276,
Mali,MLCR6AFL.DTA,MLCR6AFL,CR,casal_parceiro,Informações conjugais e do parceiro,6A,2316,MLCR6ADT.zip,405,
Mali,MLCR7AFL.DTA,MLCR7AFL,CR,casal_parceiro,Informações conjugais e do parceiro,7A,2646,MLCR7ADT.zip,517,
Mali,MLCR8AFL.dta,MLCR8AFL,CR,casal_parceiro,Informações conjugais e do parceiro,8A,1871,MLCR8ADT.zip,613,
Mali,MLKR01FL.DTA,MLKR01FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",01,414,MLKR01DT.zip,12,
Mali,MLKR31FL.DTA,MLKR31FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",31,621,MLKR31DT.zip,77,
Mali,MLKR41FL.DTA,MLKR41FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",41,839,MLKR41DT.zip,159,
Mali,MLKR53FL.DTA,MLKR53FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",53,1265,MLKR53DT.zip,276,
Mali,MLKR6AFL.DTA,MLKR6AFL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",6A,1011,MLKR6ADT.zip,405,
Mali,MLKR72FL.DTA,MLKR72FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",72,908,MLKR72DT.zip,487,
Mali,MLKR7AFL.DTA,MLKR7AFL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",7A,1202,MLKR7ADT.zip,517,
Mali,MLKR83FL.DTA,MLKR83FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",83,631,MLKR83DT.zip,574,
Mali,MLKR8AFL.dta,MLKR8AFL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",8A,1229,MLKR8ADT.zip,613,
Mali,MLHR32FL.DTA,MLHR32FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",32,834,MLHR32DT.zip,77,
Mali,MLHR41FL.DTA,MLHR41FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",41,2408,MLHR41DT.zip,159,
Mali,MLHR53FL.DTA,MLHR53FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",53,3670,MLHR53DT.zip,276,
Mali,MLHR61FL.DTA,MLHR61FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",61,2272,MLHR61DT.zip,387,
Mali,MLHR6AFL.DTA,MLHR6AFL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",6A,5813,MLHR6ADT.zip,405,
Mali,MLHR72FL.DTA,MLHR72FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",72,4618,MLHR72DT.zip,487,
Mali,MLHR7AFL.DTA,MLHR7AFL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",7A,4845,MLHR7ADT.zip,517,
Mali,MLHR83FL.DTA,MLHR83FL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",83,8739,MLHR83DT.zip,574,
Mali,MLHR8AFL.dta,MLHR8AFL,HR,domicilio_contexto,"Domicílio, saneamento, bens e contexto",8A,12945,MLHR8ADT.zip,613,
Mali,MLMR31FL.DTA,MLMR31FL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,31,408,MLMR31DT.zip,77,
Mali,MLMR41FL.DTA,MLMR41FL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,41,878,MLMR41DT.zip,159,
Mali,MLMR53FL.DTA,MLMR53FL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,53,698,MLMR53DT.zip,276,
Mali,MLMR6AFL.DTA,MLMR6AFL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,6A,526,MLMR6ADT.zip,405,
Mali,MLMR7AFL.DTA,MLMR7AFL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,7A,665,MLMR7ADT.zip,517,
Mali,MLMR8AFL.dta,MLMR8AFL,MR,casal_parceiro,Informações masculinas relacionadas ao casal,8A,782,MLMR8ADT.zip,613,
Mali,MLHH01FL.DTA,MLHH01FL,HH,modulo_especial,Questionário domiciliar especial,01,158,MLHH01DT.zip,12,
Mali,mlml01fl.dta,MLML01FL,ML,malaria,"Prevenção, diagnóstico e tratamento de malária",01,94,MLML01DT.zip,12,
Mali,MLPR32FL.DTA,MLPR32FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,32,86,MLPR32DT.zip,77,
Mali,MLPR41FL.DTA,MLPR41FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,41,200,MLPR41DT.zip,159,
Mali,MLPR53FL.DTA,MLPR53FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,53,637,MLPR53DT.zip,276,
Mali,MLPR61FL.DTA,MLPR61FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,61,320,MLPR61DT.zip,387,
Mali,MLPR6AFL.DTA,MLPR6AFL,PR,moradores_contexto,Moradores do domicílio e composição familiar,6A,410,MLPR6ADT.zip,405,
Mali,MLPR72FL.DTA,MLPR72FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,72,339,MLPR72DT.zip,487,
Mali,MLPR7AFL.DTA,MLPR7AFL,PR,moradores_contexto,Moradores do domicílio e composição familiar,7A,345,MLPR7ADT.zip,517,
Mali,MLPR83FL.DTA,MLPR83FL,PR,moradores_contexto,Moradores do domicílio e composição familiar,83,311,MLPR83DT.zip,574,
Mali,MLPR8AFL.dta,MLPR8AFL,PR,moradores_contexto,Moradores do domicílio e composição familiar,8A,423,MLPR8ADT.zip,613,
Mali,MLBR01FL.dta,MLBR01FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",01,403,MLBR01DT.zip,12,
Mali,MLBR32FL.dta,MLBR32FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",32,620,MLBR32DT.zip,77,
Mali,MLBR41FL.dta,MLBR41FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",41,839,MLBR41DT.zip,159,
Mali,MLBR53FL.DTA,MLBR53FL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",53,1265,MLBR53DT.zip,276,
Mali,MLBR6AFL.DTA,MLBR6AFL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",6A,1047,MLBR6ADT.zip,405,
Mali,MLBR7AFL.DTA,MLBR7AFL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",7A,1238,MLBR7ADT.zip,517,
Mali,MLBR8AFL.dta,MLBR8AFL,BR,gestacao_parto,"Nascimentos, gestações e histórico obstétrico",8A,1234,MLBR8ADT.zip,613,
Mali,MLWI32FL.DTA,MLWI32FL,WI,socioeconomico,Índice de riqueza e contexto socioeconômico,32,3,MLWI32DT.zip,77,
Mali,MLwi42fl.dta,MLWI42FL,WI,socioeconomico,Índice de riqueza e contexto socioeconômico,42,3,MLWI42DT.zip,159,
Mali,MLIR01FL.DTA,MLIR01FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,01,1535,MLIR01DT.zip,12,
Mali,MLIR32FL.DTA,MLIR32FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,32,2874,MLIR32DT.zip,77,
Mali,MLIR41FL.DTA,MLIR41FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,41,3473,MLIR41DT.zip,159,
Mali,MLIR53FL.DTA,MLIR53FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,53,4778,MLIR53DT.zip,276,
Mali,MLIR6AFL.DTA,MLIR6AFL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,6A,4543,MLIR6ADT.zip,405,
Mali,MLIR72FL.DTA,MLIR72FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,72,3793,MLIR72DT.zip,487,
Mali,MLIR7AFL.DTA,MLIR7AFL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,7A,5384,MLIR7ADT.zip,517,
Mali,MLIR83FL.DTA,MLIR83FL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,83,3188,MLIR83DT.zip,574,
Mali,MLIR8AFL.dta,MLIR8AFL,IR,mulher_nucleo,Entrevista individual da mulher; fonte principal,8A,5727,MLIR8ADT.zip,613,
Mali,MLSQ31FL.DTA,MLSQ31FL,SQ,servicos_saude,Disponibilidade e infraestrutura de serviços,31,360,MLSQ31DT.zip,77,
Mali,MLSQ42FL.DTA,MLSQ42FL,SQ,servicos_saude,Disponibilidade e infraestrutura de serviços,42,244,MLSQ42DT.zip,159,
Moçambique,MZHW31FL.DTA,MZHW31FL,HW,antropometria,"Peso, altura, anemia e medidas corporais",31,7,MZHW31DT.zip,105,
Moçambique,MZHW41FL.DTA,MZHW41FL,HW,antropometria,"Peso, altura, anemia e medidas corporais",41,7,MZHW41DT.zip,174,
Moçambique,MZCR31FL.DTA,MZCR31FL,CR,casal_parceiro,Informações conjugais e do parceiro,31,1138,MZCR31DT.zip,105,
Moçambique,MZCR41FL.DTA,MZCR41FL,CR,casal_parceiro,Informações conjugais e do parceiro,41,2078,MZCR41DT.zip,174,
Moçambique,MZCR62FL.DTA,MZCR62FL,CR,casal_parceiro,Informações conjugais e do parceiro,62,2471,MZCR62DT.zip,362,
Moçambique,MZCR71FL.DTA,MZCR71FL,CR,casal_parceiro,Informações conjugais e do parceiro,71,3148,MZCR71DT.zip,467,
Moçambique,MZCR82FL.dta,MZCR82FL,CR,casal_parceiro,Informações conjugais e do parceiro,82,1933,MZCR82DT.zip,564,
Moçambique,MZKR31FL.DTA,MZKR31FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",31,624,MZKR31DT.zip,105,
Moçambique,MZKR41FL.DTA,MZKR41FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",41,1040,MZKR41DT.zip,174,
Moçambique,MZKR62FL.DTA,MZKR62FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",62,982,MZKR62DT.zip,362,
Moçambique,MZKR71FL.DTA,MZKR71FL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",71,1242,MZKR71DT.zip,467,
Moçambique,MZKR7AFL.DTA,MZKR7AFL,KR,saude_infantil,"Saúde, nutrição e vacinação de crianças",7A,392,MZKR7ADT.zip,527,
