variable,country_count,file_count,labels,themes
v323,38,535,Brand of pill used | [na] brand of pill used | brand of pill used | brand of pill used         -na | brand of pill used        - na | brand of pill used -        na | brand of pill used - na | brand of pill used -na | brand of pill used {na} | brand of pills reported | na - brand of pill used,outros
v326,38,628,Last source for current users | last source for current users | na - last source for current users,outros
v327,38,628,"Last source for users by type | last source for users by type | last source for users by type ** modified home delivery/cbd"" | na - last source for users by type",outros | saude_materna
v337,38,627,Months of use of current method | months of use of current - na | months of use of current me-na | months of use of current meth | months of use of current method | months of use of current method {na} | na - months of use of current method,outros
v359,38,627,Last method discontinued in last 5 years | NA - Last method disc. last 5 years | [na] last method disc. last 5 years | last method disc last 5 y - na | last method disc last 5 yrs na | last method disc. last 5  - na | last method disc. last 5  - na! | last method disc. last 5 y- na | last method disc. last 5 y-na | last method disc. last 5 ye na | last method disc. last 5 ye-na | last method disc. last 5 yeana | last method disc. last 5 yeana! | last method disc. last 5 years | last method disc. last 5 years - na | last method disc. last 5 years {na} | last method disc. lst 5 yr- na | last method disc.last 5 y - na | last method discontinued in last 5 years | last method discontinued in-na | lst mthd disc. lst 5 y. -   na | na - last method disc. last 5 years | na - last method discontinued in last 5 years | na-last method disc. last 5 years,outros
v360,38,627,NA - Reason of last discontinuation | Reason of last discontinuation | [na] reason of last discontinuation | na - reason of last discontinuation | na-reason of last discontinuation | reason last discont. -      na | reason of last discontin.   na | reason of last discontin. - na | reason of last discontinu - na | reason of last discontinu - na! | reason of last discontinu-  na | reason of last discontinua- na | reason of last discontinua-na | reason of last discontinuat na | reason of last discontinuat-na | reason of last discontinuatina | reason of last discontinuatina! | reason of last discontinuation | reason of last discontinuation - na | reason of last discontinuation {na} | reason of lst discont -     na,outros
v361,38,627,Pattern of use | na - pattern of use | pattern of use,outros
v362,38,627,Intention to use | intention to use | na - intention to use,outros
v363,38,627,NA - Preferred future method | NA-Preferred future method | Preferred future method | na - preferred future method | na-preferred future method | preferred future method | preferred future method    -na | preferred future method   - na,outros
v364,38,627,Contraceptive use & intention | Contraceptive use and intention | contraceptive use & intention | contraceptive use and intention | na - contraceptive use & intention | na - contraceptive use and intention,planejamento_familiar
v367,38,627,Wanted last child | na - wanted last child | wanted last child,historia_reprodutiva
v401,38,650,Last birth a caesarean section | Last birth caesarean section | NA - Last birth a caesarean section | last birth a caesarean section | last birth a cesarean section | last birth caesarean section | last birth ceasarean sect - na | last birth ceasarean section | na - last birth a caesarean section | na - last birth caesarean section | na - last birth ceasarean section,historia_reprodutiva | saude_materna
v404,38,650,Currently breastfeeding | NA - Currently breastfeeding | currently breast-feeding | currently breastfeeding | na - currently breastfeeding,outros | saude_infantil
v405,38,647,Currently amenorrheic | NA - Currently amenorrheic | currently amenorrheic | na - currently amenorrheic,outros
v406,38,647,Currently abstaining | NA - Currently abstaining | currently abstaining | currently abstaining      - na | na - currently abstaining,outros
v407,38,645,NA - Number of times breastfed during night | NA-Number of times breastfed during night | Number of times breastfed during night | Times breastfed during night | na - number of times breastfed during night | na - times breastfed during night | na-number of times breastfed during night | number of times breastfed during night | number of times breastfed during night-na | times breastfed during ni - na | times breastfed during night,identificacao_amostragem
v408,38,645,NA - Number of times breastfed during day | NA-Number of times breastfed during day | Number of times breastfed during day | Times breastfed during day | na - number of times breastfed during day | na - times breastfed during day | na-number of times breastfed during day | number of times breastfed during day | number of times breastfed during day-na | times breastfed during da - na | times breastfed during day,identificacao_amostragem
v409,38,533,Gave child plain water | NA - Gave child plain water | gave child plain or sugar water | gave child plain water | gave child plain water {na} | na - gave child plain water | na - na - gave child plain water,historia_reprodutiva
v410,38,533,"Gave child juice | Gave child juice, juice drinks | NA - Gave child juice | [na] gave child juice | child drank: juice or juice drinks | gave child                 -na | gave child fruit juice/fruit flavored drinks | gave child juice | gave child juice           -na | gave child juice          - na | gave child juice {na} | gave child juice, juice drinks | na - gave child juice | na-gave child juice",historia_reprodutiva
v411,38,533,"Gave child tinned, powdered or fresh animal milk | Gave child tinned, powdered or fresh milk | NA - Gave child tinned, powdered or fresh milk | NA - Gave child tinned/powder or fresh milk | gave child powder/tinned  - na | gave child powder/tinned mi-na | gave child powder/tinned milk | gave child powder/tinned milna | gave child powdered milk | gave child tinned, powdered or fresh animal milk | gave child tinned, powdered or fresh milk | gave child tinned/powder or fresh milk | gave child tinned/powder or fresh milk {na} | na - gave child tinned, powdered or fresh milk | na - gave child tinned/powder or fresh milk",historia_reprodutiva
v412,38,533,Gave child fresh milk | NA - Gave child fresh milk | NA-Gave child fresh milk | [na] gave child fresh milk | gave child                 -na | gave child cows or goats milk | gave child fresh milk | gave child fresh milk      -na | gave child fresh milk     - na | gave child fresh milk -na | gave child fresh milk {na} | na - gave child fresh milk | na-gave child fresh milk,historia_reprodutiva
v413,38,533,Gave child other liquid | NA - Gave child other liquid | gave child other liquid | gave child other liquid     na | gave child other liquid   - na | gave child other liquid {na} | na - gave child other liquid,historia_reprodutiva
v415,38,645,Drank from bottle with nipple | Drank from bottle with nipple yesterday/last night | NA - Drank from bottle with nipple yesterday/last night | drank from bottle with nipple | drank from bottle with nipple yesterday/last night | drank from bottle with nipplna! | fed food in bottle with nipple | na - drank from bottle with nipple | na - drank from bottle with nipple yesterday/last night,outros
v416,38,645,Heard of oral rehydration | NA - Heard of oral rehydration | heard of oral rehydration | heard of oral rehydration  -na | heard of oral rehydration - na | na - heard of oral rehydration,saude_infantil
v417,38,696,Entries in maternity table | entries in maternity table | entries in maternity table -na | entries in pregnancy and intermittent care roster | entries in pregnancy and postnatal care roster | na - entries in maternity table | na - entries in pregnancy and postnatal care roster,outros | saude_materna
v418,38,669,Entries in health table | entries in health table | entries in health table    -na | entries in immunization roster | na - entries in health table | na - entries in immunization roster,outros
v419,38,686,Entries in height/weight table | entries in anemia/malaria table | entries in height/weight roster | entries in height/weight ta-na | entries in height/weight table | entries in hemoglobin roster | na - entries in height/weight roster | na - entries in height/weight table,nutricao_anemia
v420,38,645,"Measurer's code | NA - Measurer's code | NA-Measurer's code | [na] measurer's code | measure s code | measurer""s code | measurer's code | measurer's code             na | measurer's code            -na | measurer's code           - na | measurer's code           -na | measurer's code {na} | na - measurer's code | na-measurer's code",outros
v421,38,645,"Assistant measurer's code | NA - Assistant measurer's code | NA-Assistant measurer's code | [na] assistant measurer's code | assistant measurer s code | assistant measurer"" s code | assistant measurer's code | assistant measurer's code   ma | assistant measurer's code  -na | assistant measurer's code - na | assistant measurer's code -na | assistant measurer's code {na} | na - assistant measurer's code | na-assistant measurer's code",outros
v501,38,638,Current marital status | current marital status | na - current marital status,demografia
v502,38,638,Currently/formerly/never in union | Currently/formerly/never marr. | currently/formerly/never in union | currently/formerly/never marr. | currently/formerly/never married | na - currently/formerly/never in union | na - currently/formerly/never marr.,outros
v503,38,637,Number of unions | na - number of unions | number of unions | number of unions - na,outros
v504,38,637,Currently residing with husband/partner | Husband lives in house | currently residing with husband/partner | husband lives in house | na - currently residing with husband/partner | na - husband lives in house | partner lives in house,outros
v505,38,637,Number of other wives | na - number of other wives | number of other wives | number of other wives     - na,outros
v506,38,631,Respondent's rank among wives | Wife rank number | na - respondent's rank among wives | na - wife rank number | respondent's rank among wives | wife rank number | wife rank number            na | wife rank number           -na | wife rank number          - na | wife rank number -          na | wife rank number - na,identificacao_amostragem | outros
v507,38,637,Month of first cohabitation | Month of first marriage | month of first cohabitation | month of first marriage | na - month of first cohabitation | na - month of first marriage,demografia | outros
v508,38,637,Year of first cohabitation | Year of first marriage | na - year of first cohabitation | na - year of first marriage | year of first cohabitation | year of first marriage,demografia | outros
v509,38,637,Date of first cohabitation (CMC) | Date of first marriage (CMC) | date of first cohabitation (cmc) | date of first marriage (cmc) | na - date of first cohabitation (cmc) | na - date of first marriage (cmc),demografia | outros
v510,38,637,Completeness of date inform. | Completeness of date information in V509 | completeness of date inform. | completeness of date information | completeness of date information in v509 | completeness of v509 information | na - completeness of date inform. | na - completeness of date information in v509,outros
v511,38,637,Age at first cohabitation | Age at first marriage | age at first cohabitation | age at first marriage | na - age at first cohabitation | na - age at first marriage,demografia
v512,38,637,Years since first cohabitaion | Years since first cohabitation | Years since first marriage | na - years since first cohabitation | na - years since first marriage | years since first cohabitaion | years since first cohabitation | years since first marriage,demografia | outros
v513,38,637,Cohabitation duration (grouped) | Marital duration (grouped) | cohabitation duration (grouped) | marital duration (grouped) | na - cohabitation duration (grouped) | na - marital duration (grouped),demografia | outros
v525,38,637,Age at first intercourse | Age at first sex | age at first intercourse | age at first intercourse  - na | age at first sex | na - age at first intercourse | na - age at first sex,demografia
v527,38,637,Time since last intercourse | Time since last sex | na - time since last intercourse | na - time since last sex | time since last intercour - na | time since last intercourse | time since last sex,identificacao_amostragem
v528,38,637,Time in days since last intercourse(g) | Time since last sex (in days) | na - time since last intercourse(g) | na - time since last sex (in days) | time (days) since last intercourse(g) | time in days since last intercourse(g) | time since last intercour - na | time since last intercourse (days) | time since last intercourse(g) | time since last sex (in days),identificacao_amostragem
v602,38,627,Fertility preference | fertility preference | na - fertility preference,planejamento_familiar
v603,38,627,Preferred waiting time | Preferred waiting time for birth of a/another child | na - preferred waiting time | na - preferred waiting time for birth of a/another child | preferred waiting time | preferred waiting time for birth of a/another child,historia_reprodutiva | identificacao_amostragem
v604,38,627,Preferred waiting time (grpd) | Preferred waiting time for birth of a/another child (grouped) | na - preferred waiting time (grpd) | na - preferred waiting time for birth of a/another child (grouped) | preferred waiting time (grouped) | preferred waiting time (grpd) | preferred waiting time for birth of a/another child (grouped),historia_reprodutiva | identificacao_amostragem
v605,38,627,Desire for more children | desire for more children | na - desire for more children,historia_reprodutiva
v613,38,627,Ideal number of children | ideal number of children | na - ideal number of children,historia_reprodutiva
v614,38,627,Ideal number of children (grouped) | Ideal number of children (grp) | ideal number of children (grouped) | ideal number of children (grp) | na - ideal number of children (grouped) | na - ideal number of children (grp),historia_reprodutiva
v701,38,630,Husband/partner's education level | Partner's education level | husband's education level | husband/partner's education level | na - husband/partner's education level | na - partner's education level | partner's education level | partner's education level - na | partner's education level - na!,socioeconomico
v702,38,630,Highest year of education | Husband/partner's highest year of education (at level in V701) | highest year of education | highest year of education - na | highest year of education - na! | husband/partner's highest year of education (at level in v701) | na - highest year of education | na - husband/partner's highest year of education (at level in v701) | partner's highest year of education,socioeconomico
v704,38,630,Husband/partner's occupation | Partner's occupation | husband's occupation | husband/partner's occupation | na - husband/partner's occupation | na - partner's occupation | partner's occupation | partner's occupation       -na | partner's occupation      - na | partner's occupation      - na!,socioeconomico
v705,38,630,Husband/partner's occupation (grouped) | Partner's occupation | husband's occupation | husband/partner's occupation (grouped) | na - husband/partner's occupation (grouped) | na - partner's occupation | partner's occupation | partner's occupation      - na | partner's occupation      - na! | partner's occupation (grouped),socioeconomico
v714,38,638,Respondent currently working | na - na - respondent currently working | na - respondent currently working | respondent currently working,socioeconomico
v715,38,628,Husband/partner's total number of years of education | Husbands education-single yrs | husband s education-single yrs | husband's education-single yrs | husband's years of education | husband/partner's total number of years of education | husbands education-single - na | husbands education-single - na! | husbands education-single years | husbands education-single yrs | na - husband/partner's total number of years of education | na - husbands education-single yrs | partner's education in single years,socioeconomico
v801,38,345,Time interview started (hhmm - 24 hour clock) | na - time interview started | time interview started | time interview started (hhmm - 24 hour clock),identificacao_amostragem
v802,38,345,Time interview ended (hhmm - 24 hour clock) | na - time interview ended | time interview ended | time interview ended (hhmm - 24 hour clock),identificacao_amostragem
v803,38,345,Length of interview in minutes | length of interview in minutes | na - length of interview in minutes,identificacao_amostragem
v804,38,345,Number of visits | na - number of visits | number of visits,identificacao_amostragem
v805,38,345,Interviewer identification | interviewer identification | interviewer identification -na | na - interviewer identification,identificacao_amostragem
v806,38,340,Keyer identification | NA - Keyer identification | keyer identification | na - keyer identification | na-keyer identification,identificacao_amostragem
v811,38,327,NA - Presence of children < 10 for 'Wife beating justified' questions | Presence of children < 10 for 'Wife beating justified' questions | na - pres. children < 10 (sec 7) | na - presence of children < 10 for 'wife beating justified' questions | pres. children < 10 (sec  - na | pres. children < 10 (sec 5) | pres. children < 10 (sec 5)-na | pres. children < 10 (sec 7) | pres. children < 10 (sec 7) - na | pres. children < 10 (sec 7)-na | pres. children < 10 (sec 8) | presence of children < 10 for 'wife beating justified' questions,historia_reprodutiva
v812,38,327,NA - Presence of husband for 'Wife beating justified' questions | Presence of husband for 'Wife beating justified' questions | na - pres. husband (sec 7) | na - presence of husband for 'wife beating justified' questions | pres. husband (sec 5) | pres. husband (sec 5)      -na | pres. husband (sec 5)     - na | pres. husband (sec 5) -na | pres. husband (sec 7) | pres. husband (sec 7)      -na | pres. husband (sec 7)     - na | pres. husband (sec 7) - na | pres. husband (sec 8) | presence of husband for 'wife beating justified' questions,outros
v813,38,327,NA - Presence of other males for 'Wife beating justified' questions | Presence of other males for 'Wife beating justified' questions | na - pres. other males (sec 7) | na - presence of other males for 'wife beating justified' questions | pres. other males (sec 5) | pres. other males (sec 5)  -na | pres. other males (sec 5) - na | pres. other males (sec 5) -na | pres. other males (sec 7) | pres. other males (sec 7)  -na | pres. other males (sec 7) - na | pres. other males (sec 8) | presence of other males for 'wife beating justified' questions,outros
v814,38,327,NA - Presence of other females for 'Wife beating justified' questions | Presence of other females for 'Wife beating justified' questions | na - pres. other females (sec 7) | na - presence of other females for 'wife beating justified' questions | pres. other females (sec  - na | pres. other females (sec 5) | pres. other females (sec 5)-na | pres. other females (sec 7) | pres. other females (sec 7) - na | pres. other females (sec 7)-na | pres. other females (sec 8) | presence of other females for 'wife beating justified' questions,outros
